sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
LG1265F160P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hu133,TM00256,xenograft
LG1265F160P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00256,xenograft
LG1265F160P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00256,xenograft
LG1265F160P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Whole_Exome,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_tmb,TM00256,xenograft
LG1265F160P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_msi,TM00256,xenograft
TM01612F464P0001P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01612,xenograft
TM01612F464P0001P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01612,xenograft
TM01612F464P0001P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01612,xenograft
TM01612F464P0001P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_stRNA_Seq,TM01612,xenograft
TM01612F464P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01612,xenograft
TM01612F464P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01612,xenograft
TM01612F464P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01612,xenograft
TM01612F464P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01612,xenograft
TM01612F464P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01612,xenograft
TM01160F256P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01160,xenograft
TM01160F256P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01160,xenograft
TM01160F256P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01160,xenograft
TM01160F256P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01160,xenograft
TM01160F256P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01160,xenograft
LG1237F081P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00246,xenograft
LG1237F081P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00246,xenograft
LG1237F081P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00246,xenograft
LG1237F078P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00246,xenograft
LG1237F078P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00246,xenograft
LG1237F078P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00246,xenograft
LG1237F078P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_stRNA_Seq,TM00246,xenograft
J000099073,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000094918,xenograft
J000099073,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000094918,xenograft
J000099073,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000094918,xenograft
J000099073,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000094918,xenograft
TM01400F1114P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01400,xenograft
TM01400F1114P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01400,xenograft
TM01400F1114P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01400,xenograft
TM01400F1114P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01400,xenograft
TM01400F1114P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01400,xenograft
LG1475F356P0189P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00939,xenograft
LG1475F356P0189P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00939,xenograft
LG1475F356P0189P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00939,xenograft
LG1475F356P0189P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00939,xenograft
LG1475F356P0189P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00939,xenograft
TM01212F463P0307P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01212,xenograft
TM01212F463P0307P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01212,xenograft
TM01212F463P0307P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01212,xenograft
TM01212F463P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01212,xenograft
TM01212F463P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01212,xenograft
TM01212F463P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01212,xenograft
TM01212F463P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01212,xenograft
TM01212F463P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01212,xenograft
TM01212F463P0000P1013P2,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01212,xenograft
J000113011,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000108112,xenograft
J000113011,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000108112,xenograft
J000113011,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000108112,xenograft
J000113011,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000108112,xenograft
OV0529F1939P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00332,xenograft
OV0529F1939P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00332,xenograft
OV0529F1939P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00332,xenograft
OV0529F1939P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hu133,TM00332,xenograft
OV0529F1939P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00332,xenograft
OV0529F1939P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00332,xenograft
OV0529F1939P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00332,xenograft
OV0529F1939P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00332,xenograft
OV0529F1939P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00332,xenograft
OV0529F1939P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00332,xenograft
OV0529F1939P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_tmb,TM00332,xenograft
OV0529F1939P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_msi,TM00332,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_Truseq_JAX,TM00327,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_CTP,TM00327,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_CTPTN,TM00327,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,copy_number_alteration_SNP,TM00327,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,expression_hu133,TM00327,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,cyto_tmb,TM00327,xenograft
OVJX01F017P0,mutation_CTPTN,mut,JAX,mutation,CTPTN,,cyto_msi,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTPTN,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hu133,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00327,xenograft
OVJX01F017P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00327,xenograft
OVJX01F020P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00327,xenograft
OVJX01F020P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00327,xenograft
OVJX01FP0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00327,xenograft
OVJX01F021P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00327,xenograft
OVJX01F021P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTPTN,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_tmb,TM00327,xenograft
OVJX01F017P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_msi,TM00327,xenograft
KD2232F106P0000P1019P2,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01039,xenograft
KD2232F106P0000P1019P2,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01039,xenograft
KD2232F106P0000P1019P2,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01039,xenograft
LG1202F002P0054P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00694,xenograft
LG1202F002P0054P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00694,xenograft
LG1202F002P0054P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00694,xenograft
LG1202F002P0054P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00694,xenograft
HN3003F138P035P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00910,xenograft
HN3003F138P035P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00910,xenograft
HN3003F138P035P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00910,xenograft
HN3003F138P035P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00910,xenograft
HN3003F138P035P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00910,xenograft
TM01373F1015P0344P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01373,xenograft
TM01373F1015P0344P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01373,xenograft
TM01373F1015P0344P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01373,xenograft
TM01373F1015P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01373,xenograft
TM01373F1015P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01373,xenograft
TM01373F1015P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01373,xenograft
TM01373F1015P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01373,xenograft
TM01373F1015P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01373,xenograft
TM01373F1015P0343P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01373,xenograft
TM01373F1015P0343P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01373,xenograft
TM01373F1015P0343P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01373,xenograft
BN194F,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00051,xenograft
TM01617F486P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01617,xenograft
TM01617F486P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01617,xenograft
TM01617F486P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01617,xenograft
TM01617F486P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01617,xenograft
TM01617F486P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01617,xenograft
TM01165F276P0160P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01165,xenograft
TM01165F276P0160P1,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01165,xenograft
TM01165F276P0160P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01165,xenograft
TM01165F276P0160P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01165,xenograft
TM01165F276P0160P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01165,xenograft
LG1260F097P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00253,xenograft
LG1260F097P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00253,xenograft
LG1260F097P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00253,xenograft
LG1260F097P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00253,xenograft
LG1260F097P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00253,xenograft
LG1260F097P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00253,xenograft
LG1260F097P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_CTP,TM00253,xenograft
LG1260F097P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00253,xenograft
LG1260F097P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00253,xenograft
LG1260F097P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_RNA_Seq,TM00253,xenograft
LG1260F097P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_tmb,TM00253,xenograft
LG1260F097P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,cyto_msi,TM00253,xenograft
SA0516F1650P0000P1011P2,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00279,xenograft
SA0516F1650P0000P1011P2,mutation_CTP,mut,JAX,mutation,CTP,,expression_stRNA_Seq,TM00279,xenograft
SA0516F1650P0000P1011P2,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00279,xenograft
SA0516F1650P0000P1011P2,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00279,xenograft
LG1194F2133P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00292,xenograft
LG1194F2133P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00292,xenograft
LG1194F2133P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00292,xenograft
LG1194F2133P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00292,xenograft
LG1194aF2137P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00292,xenograft
LG1194aF2137P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00292,xenograft
LG1194aF2137P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00292,xenograft
BN199F004P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00053,xenograft
BN199F004P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00053,xenograft
BN199F004P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00053,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Whole_Exome,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_Truseq_JAX,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,mutation_CTP,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,copy_number_alteration_SNP,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_stRNA_Seq,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_RNA_Seq,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,expression_hg10st,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,cyto_tmb,TM00090,xenograft
BR0744F098P0,mutation_Whole_Exome,mut,JAX,mutation,Whole_Exome,,cyto_msi,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Whole_Exome,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_stRNA_Seq,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hg10st,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00090,xenograft
BR0744F098P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00090,xenograft
BN311F048P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00084,xenograft
BN311F048P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00084,xenograft
BN311F048P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00084,xenograft
TM01239F561P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01239,xenograft
TM01239F561P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01239,xenograft
TM01239F561P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01239,xenograft
TM01239F561P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01239,xenograft
TM01239F561P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01239,xenograft
TM01563F273P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01563,xenograft
TM01563F273P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM01563,xenograft
TM01563F273P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01563,xenograft
TM01563F273P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01563,xenograft
TM01563F273P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01563,xenograft
J000094961,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_CTP,J000077712,xenograft
J000094961,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_CTPTN,J000077712,xenograft
J000094961,mutation_CTPTN,mut,JAX,mutation,CTPTN,,copy_number_alteration_SNP,J000077712,xenograft
J000094961,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000077712,xenograft
J000094961,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTPTN,J000077712,xenograft
J000094961,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000077712,xenograft
J000101547,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101121,xenograft
J000101956,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101121,xenograft
J000101545,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101121,xenograft
J000101542,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000101121,xenograft
J000101542,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000101121,xenograft
J000101542,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000101121,xenograft
J000101542,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000101121,xenograft
PA1333F087P0199P1,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM01007,xenograft
PA1333F087P0199P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_RNA_Seq,TM01007,xenograft
PA1333F087P0199P1,mutation_CTP,mut,JAX,mutation,CTP,,expression_stRNA_Seq,TM01007,xenograft
PA1333F087P0199P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM01007,xenograft
PA1333F087P0199P1,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM01007,xenograft
PA1333F87P0000P1,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01007,xenograft
PA1333F87P2,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,TM01007,xenograft
J000115694,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000115418,xenograft
J000115694,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000115418,xenograft
J000115694,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000115418,xenograft
J000115730,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000115419,xenograft
J000115730,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000115419,xenograft
J000115730,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000115419,xenograft
OV0452F1592P0,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00330,xenograft
OV0452F1592P0,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00330,xenograft
OV0452F1592P0,mutation_CTP,mut,JAX,mutation,CTP,,expression_hu133,TM00330,xenograft
OV0452F1592P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00330,xenograft
OV0452F1592P0,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00330,xenograft
OV2022F394P0000P1002P2,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,TM00324,xenograft
OV2022F394P0000P1002P2,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,TM00324,xenograft
OV2022F394P0000P1002P2,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,TM00324,xenograft
OV2022F394P0000P1002P2,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,TM00324,xenograft
OV2022F394P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,mutation_Truseq_JAX,TM00324,xenograft
OV2022F394P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,copy_number_alteration_SNP,TM00324,xenograft
OV2022F394P0,mutation_Truseq_JAX,mut,JAX,mutation,Truseq_JAX,,expression_hu133,TM00324,xenograft
J000117395,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000116474,xenograft
J000117395,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000116474,xenograft
J000117395,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000116474,xenograft
J000097360,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000095635,xenograft
J000097360,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000095635,xenograft
J000097360,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000095635,xenograft
J000097360,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000095635,xenograft
SGJ000095635,mutation_Other:_ddPCR,mut,JAX,mutation,Other:_ddPCR,,mutation_Other:_ddPCR,J000095635,xenograft
J000095142,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000079689,xenograft
J000095142,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTPTN,J000079689,xenograft
J000095142,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000079689,xenograft
J000095142,mutation_CTP,mut,JAX,mutation,CTP,,mutation_Truseq_JAX,J000079689,xenograft
J000095142,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000079689,xenograft
J000095142,mutation_CTP,mut,JAX,mutation,CTP,,cyto_msi,J000079689,xenograft
J000095142,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_CTP,J000079689,xenograft
J000095142,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_CTPTN,J000079689,xenograft
J000095142,mutation_CTPTN,mut,JAX,mutation,CTPTN,,copy_number_alteration_SNP,J000079689,xenograft
J000095142,mutation_CTPTN,mut,JAX,mutation,CTPTN,,mutation_Truseq_JAX,J000079689,xenograft
J000095142,mutation_CTPTN,mut,JAX,mutation,CTPTN,,cyto_tmb,J000079689,xenograft
J000095142,mutation_CTPTN,mut,JAX,mutation,CTPTN,,cyto_msi,J000079689,xenograft
J000100810,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000099999,xenograft
J000100810,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000099999,xenograft
J000100807,mutation_CTP,mut,JAX,mutation,CTP,,mutation_CTP,J000099999,xenograft
J000100807,mutation_CTP,mut,JAX,mutation,CTP,,copy_number_alteration_SNP,J000099999,xenograft
J000100807,mutation_CTP,mut,JAX,mutation,CTP,,cyto_tmb,J000099999,xenograft
